UserName,text,created_at,followers_count,retweet_count,favorite_count,TweetID,Retweeted,UserID,language,verified
realDonaldTrump,"....in our Country’s history, and the poverty index is also best number EVER), leagues and teams love coming to the… https://t.co/rMEptv9aWm",Wed Jun 26 14:42:38 +0000 2019,61443823,15286,90716,1143892328236687361,False,25073877,,True
realDonaldTrump,"Women’s soccer player, @mPinoe, just stated that she is “not going to the F...ing White House if we win.” Other tha… https://t.co/MbHN7KvVAr",Wed Jun 26 14:42:37 +0000 2019,61443823,20231,111115,1143892326286266368,False,25073877,,True
realDonaldTrump,"Democrats want Open Borders, which equals violent crime, drugs and human trafficking. They also want very high taxe… https://t.co/ir9iLBrpzH",Wed Jun 26 11:13:58 +0000 2019,61443823,18627,72074,1143839815600918528,False,25073877,,True
realDonaldTrump,I will be interviewed by @MariaBartiromo today at 8:15 A.M. on @FoxBusiness. Enjoy!,Wed Jun 26 11:05:24 +0000 2019,61443823,6587,34673,1143837659783225346,False,25073877,,True
realDonaldTrump,"Too bad the Dems in Congress won’t do anything at all about Border Security. They want Open Borders, which means cr… https://t.co/AuxLq3I5xQ",Wed Jun 26 11:01:04 +0000 2019,61443823,15712,67701,1143836568513392641,False,25073877,,True
realDonaldTrump,"RT @ABC: Jared Kushner speaks at U.S. Mideast peace plan conference in Bahrain: ""For a moment, imagine a new reality in the Middle East."" h…",Wed Jun 26 10:52:31 +0000 2019,61443823,5200,0,1143834417246461953,False,25073877,,True
realDonaldTrump,RT @FLOTUS: Looking forward to collaborating with all of our #BeBest Ambassadors. Delighted to be working alongside so many people both ins…,Wed Jun 26 10:51:27 +0000 2019,61443823,10371,0,1143834150455132162,False,25073877,,True
realDonaldTrump,RT @realDonaldTrump: Stock Market is heading for one of the best months (June) in the history of our Country. Thank you Mr. President!,Wed Jun 26 10:50:16 +0000 2019,61443823,19909,0,1143833851820724224,False,25073877,,True
realDonaldTrump,"RT @SecretaryAcosta: Headed to Texas today to discuss #apprenticeship expansion, #PledgetoAmericasWorkers, and the #USMCA. Texas has added…",Wed Jun 26 10:50:05 +0000 2019,61443823,4277,0,1143833804810981376,False,25073877,,True
realDonaldTrump,RT @dougducey: Proud to stand with 27 other governors in calling for Congress to ratify #USMCA. It updates our nation’s trade agreements wi…,Wed Jun 26 10:48:51 +0000 2019,61443823,4898,0,1143833496282193921,False,25073877,,True
realDonaldTrump,"RT @Jim_Jordan: Tomorrow’s hearing on the “Hatch Act” is just the latest attempt to silence the Trump administration.

@KellyannePolls is a…",Wed Jun 26 10:47:59 +0000 2019,61443823,9839,0,1143833277016498176,False,25073877,,True
realDonaldTrump,RT @mike_pence: What Americans hear tomorrow night will only confirm that Mexico has done more in the last 10 DAYS to secure the southern b…,Wed Jun 26 10:47:32 +0000 2019,61443823,4721,0,1143833165968150530,False,25073877,,True
realDonaldTrump,"RT @ericbolling: Great choice @realDonaldTrump choosing @StephGrisham45 as your @PressSec !! 

https://t.co/jpv8z421TQ",Wed Jun 26 10:46:22 +0000 2019,61443823,3798,0,1143832871771234304,False,25073877,,True
realDonaldTrump,"RT @IvankaTrump: Great keynoting the Senate’s weekly policy lunch and discussing workforce development policy, Higher Ed Act reauthorizatio…",Wed Jun 26 10:45:29 +0000 2019,61443823,4000,0,1143832650131615744,False,25073877,,True
realDonaldTrump,"RT @EricTrump: I hope everyone reads and watches this video to see the corruption of big tech. ⁦@Google⁩ should be absolutely ashamed. 

Un…",Wed Jun 26 10:45:10 +0000 2019,61443823,19816,0,1143832567851995137,False,25073877,,True
realDonaldTrump,"RT @mike_pence: America needs 4 more years of prosperity, 4 more years of security, and 4 MORE YEARS of President @realDonaldTrump! #KeepAm…",Wed Jun 26 10:44:43 +0000 2019,61443823,5093,0,1143832456379981825,False,25073877,,True
realDonaldTrump,"RT @PressSec: .@StephGrisham45 will be an incredible asset to the President and the country. I’m sad to leave the WH, but so happy our team…",Wed Jun 26 10:44:29 +0000 2019,61443823,9179,0,1143832395969454080,False,25073877,,True
realDonaldTrump,"RT @realDonaldTrump: Staff Sgt. David Bellavia - today, we honor your extraordinary courage, we salute your selfless service, and we thank…",Wed Jun 26 10:43:13 +0000 2019,61443823,14771,0,1143832077810446336,False,25073877,,True
realDonaldTrump,"RT @mike_pence: Latino Americans know that it was freedom, not socialism, that gave us the most prosperous and powerful nation in the histo…",Wed Jun 26 10:41:22 +0000 2019,61443823,6866,0,1143831611466821633,False,25073877,,True
realDonaldTrump,RT @MariaBartiromo: Tomorrow exclusive join us as ⁦@POTUS⁩ ⁦@realDonaldTrump⁩ joins me #LIVE ⁦@MorningsMaria⁩ ⁦⁦@FoxBusiness⁩ 8am et https:…,Wed Jun 26 10:41:00 +0000 2019,61443823,3009,0,1143831520894996480,False,25073877,,True
realDonaldTrump,"Wow, @FoxNews did great in the ratings. CNN is dead as a door nail
(no credibility), and MSNBC is dying fast.… https://t.co/AWEC5Wk3nj",Wed Jun 26 10:40:12 +0000 2019,61443823,9192,38410,1143831318951866368,False,25073877,,True
realDonaldTrump,RT @JudicialWatch: A Judicial Watch lawsuit forced the state of California to begin removing more than 1.5 million potentially invalid name…,Wed Jun 26 10:23:32 +0000 2019,61443823,4020,0,1143827125084020742,False,25073877,,True
realDonaldTrump,"RT @JudicialWatch: Hillary Clinton is not above the law, yet she has a record of contempt for the rule of law. Our leaders are bound by the…",Wed Jun 26 10:23:08 +0000 2019,61443823,5621,0,1143827024911446016,False,25073877,,True
realDonaldTrump,RT @JudicialWatch: .@TomFitton: “CA settled with JW &amp; is taking steps to remove 1.5M inactive voters from the rolls. It’s important for ele…,Wed Jun 26 10:22:31 +0000 2019,61443823,5722,0,1143826870753988609,False,25073877,,True
realDonaldTrump,Presidential Harassment!,Wed Jun 26 02:34:41 +0000 2019,61443823,18060,92827,1143709133234954241,False,25073877,,True
realDonaldTrump,"Senator Thom Tillis of North Carolina has really stepped up to the plate. Thom is tough on Crime, Strong on the Bor… https://t.co/rvXcAAdNhB",Tue Jun 25 22:20:42 +0000 2019,61443823,13861,60462,1143645216907378695,False,25073877,,True
realDonaldTrump,"Staff Sgt. David Bellavia - today, we honor your extraordinary courage, we salute your selfless service, and we tha… https://t.co/kVJgKvjlA7",Tue Jun 25 21:38:42 +0000 2019,61443823,14771,66467,1143634648729378816,False,25073877,,True
realDonaldTrump,"Today, it was my great honor to present the Medal of Honor to Army Staff Sgt. David Bellavia (HERO) for his courage… https://t.co/LxgWgzhVwR",Tue Jun 25 20:27:19 +0000 2019,61443823,12218,55085,1143616683271233537,False,25073877,,True
realDonaldTrump,"....Martha is strong on Crime and Borders, the 2nd Amendment, and loves our Military and Vets. She has my Complete and Total Endorsement!",Tue Jun 25 19:25:20 +0000 2019,61443823,11191,64125,1143601087238172672,False,25073877,,True
realDonaldTrump,"A brave former fighter jet pilot and warrior, Senator Martha McSally of Arizona has done an outstanding job in D.C.… https://t.co/AG1TGSNxCi",Tue Jun 25 19:25:20 +0000 2019,61443823,14418,80732,1143601086080659462,False,25073877,,True
realDonaldTrump,"....Iran’s very ignorant and insulting statement, put out today, only shows that they do not understand reality. An… https://t.co/6nUGmkAVjb",Tue Jun 25 14:42:30 +0000 2019,61443823,24430,98193,1143529907403788288,False,25073877,,True
realDonaldTrump,"....The wonderful Iranian people are suffering, and for no reason at all. Their leadership spends all of its money… https://t.co/cNM4SKPJUA",Tue Jun 25 14:42:29 +0000 2019,61443823,16984,77509,1143529905323479041,False,25073877,,True
realDonaldTrump,"Iran leadership doesn’t understand the words “nice” or “compassion,” they never have. Sadly, the thing they do unde… https://t.co/iV2wXMBQAf",Tue Jun 25 14:42:29 +0000 2019,61443823,24751,111360,1143529903238893568,False,25073877,,True
realDonaldTrump,Stock Market is heading for one of the best months (June) in the history of our Country. Thank you Mr. President!,Tue Jun 25 12:11:59 +0000 2019,61443823,19909,109155,1143492027897778176,False,25073877,,True
realDonaldTrump,RT @SteveScalise: Thank you @IvankaTrump for joining me and our Republican Whip Team at the Capitol tonight to talk about the work you’re d…,Tue Jun 25 12:01:30 +0000 2019,61443823,6625,0,1143489389210812416,False,25073877,,True
realDonaldTrump,RT @SharylAttkisson: Who thinks the debates just won't be the same without Donna Brazile working on them behind the scenes?,Tue Jun 25 11:59:20 +0000 2019,61443823,10739,0,1143488845859753985,False,25073877,,True
realDonaldTrump,RT @mike_pence: Looking forward to being in Miami today to kick off the @TeamTrump Latino Coalition! Under @realDonaldTrump more Hispanic A…,Tue Jun 25 11:59:09 +0000 2019,61443823,7716,0,1143488800741400576,False,25073877,,True
realDonaldTrump,"RT @VP: Mexico is keeping its promise &amp; now sending 15,000 troops to border to help with crisis. Meanwhile Dems won’t fund beds for migrant…",Tue Jun 25 11:58:45 +0000 2019,61443823,11749,0,1143488699579162624,False,25073877,,True
realDonaldTrump,I am pleased to announce the launch of https://t.co/D1MY2aPC7f. This new platform will allow my campaign and other… https://t.co/mgMVxdCWQh,Mon Jun 24 14:12:31 +0000 2019,61443823,24248,80703,1143159975277187072,False,25073877,,True
realDonaldTrump,"....Think of what it could have been if the Fed had gotten it right. Thousands of points higher on the Dow, and GDP… https://t.co/jVNN0bZXN6",Mon Jun 24 12:53:34 +0000 2019,61443823,14975,70796,1143140106557186048,False,25073877,,True
